Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"PP","Prix à la Production - Annuels","108","Kazakhstan","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2008","2008","USD","1621.8","","Donnée officielle"
"PP","Prix à la Production - Annuels","108","Kazakhstan","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2009","2009","USD","1411.6","","Donnée officielle"
"PP","Prix à la Production - Annuels","108","Kazakhstan","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2010","2010","USD","1454.5","","Donnée officielle"
"PP","Prix à la Production - Annuels","108","Kazakhstan","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2011","2011","USD","1539.6","","Donnée officielle"
"PP","Prix à la Production - Annuels","108","Kazakhstan","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2012","2012","USD","1568.6","","Donnée officielle"
"PP","Prix à la Production - Annuels","108","Kazakhstan","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2013","2013","USD","1513.5","","Donnée officielle"
"PP","Prix à la Production - Annuels","108","Kazakhstan","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2014","2014","USD","1609.2","","Donnée officielle"
"PP","Prix à la Production - Annuels","108","Kazakhstan","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2015","2015","USD","1335.7","","Donnée officielle"
"PP","Prix à la Production - Annuels","114","Kenya","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1993","1993","USD","1264.3","","Donnée officielle"
"PP","Prix à la Production - Annuels","114","Kenya","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1994","1994","USD","1427.3","","Donnée officielle"
"PP","Prix à la Production - Annuels","114","Kenya","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1995","1995","USD","1814.8","","Donnée officielle"
"PP","Prix à la Production - Annuels","114","Kenya","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1996","1996","USD","1634.1","","Donnée officielle"
"PP","Prix à la Production - Annuels","114","Kenya","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1997","1997","USD","1589.1","","Donnée officielle"
"PP","Prix à la Production - Annuels","114","Kenya","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1998","1998","USD","1656.5","","Donnée officielle"
"PP","Prix à la Production - Annuels","114","Kenya","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1999","1999","USD","1421.9","","Donnée officielle"
"PP","Prix à la Production - Annuels","114","Kenya","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2000","2000","USD","1312.8","","Donnée officielle"
"PP","Prix à la Production - Annuels","114","Kenya","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2001","2001","USD","1697.1","","Donnée officielle"
"PP","Prix à la Production - Annuels","114","Kenya","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2002","2002","USD","1693.1","","Donnée officielle"
"PP","Prix à la Production - Annuels","114","Kenya","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2003","2003","USD","1953.4","F","Estimation FAO"
"PP","Prix à la Production - Annuels","114","Kenya","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2004","2004","USD","1671.3","F","Estimation FAO"
"PP","Prix à la Production - Annuels","114","Kenya","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2005","2005","USD","1545.7","F","Estimation FAO"
"PP","Prix à la Production - Annuels","114","Kenya","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2006","2006","USD","1664.3","","Donnée officielle"
"PP","Prix à la Production - Annuels","114","Kenya","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2007","2007","USD","2432.5","F","Estimation FAO"
"PP","Prix à la Production - Annuels","114","Kenya","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2008","2008","USD","2446.4","","Donnée officielle"
"PP","Prix à la Production - Annuels","114","Kenya","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2009","2009","USD","1723.7","","Donnée officielle"
"PP","Prix à la Production - Annuels","114","Kenya","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2010","2010","USD","2103.5","","Donnée officielle"
"PP","Prix à la Production - Annuels","114","Kenya","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2012","2012","USD","3146.3","Fc","Donnée calculée"
"PP","Prix à la Production - Annuels","114","Kenya","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2013","2013","USD","3078.8","Fc","Donnée calculée"
"PP","Prix à la Production - Annuels","114","Kenya","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2014","2014","USD","3446.6","Fc","Donnée calculée"
"PP","Prix à la Production - Annuels","114","Kenya","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2015","2015","USD","3379.7","Fc","Donnée calculée"
"PP","Prix à la Production - Annuels","114","Kenya","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2016","2016","USD","3167.7","Fc","Donnée calculée"
"PP","Prix à la Production - Annuels","113","Kirghizistan","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1998","1998","USD","1532.6","","Donnée officielle"
"PP","Prix à la Production - Annuels","113","Kirghizistan","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1999","1999","USD","735.5","","Donnée officielle"
"PP","Prix à la Production - Annuels","113","Kirghizistan","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2000","2000","USD","748.5","","Donnée officielle"
"PP","Prix à la Production - Annuels","113","Kirghizistan","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2001","2001","USD","992.5","","Donnée officielle"
"PP","Prix à la Production - Annuels","113","Kirghizistan","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2002","2002","USD","985.1","","Donnée officielle"
"PP","Prix à la Production - Annuels","113","Kirghizistan","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2003","2003","USD","947","","Donnée officielle"
"PP","Prix à la Production - Annuels","113","Kirghizistan","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2004","2004","USD","908.6","","Donnée officielle"
"PP","Prix à la Production - Annuels","113","Kirghizistan","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2005","2005","USD","1065.3","","Donnée officielle"
"PP","Prix à la Production - Annuels","113","Kirghizistan","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2006","2006","USD","1264.3","","Donnée officielle"
"PP","Prix à la Production - Annuels","113","Kirghizistan","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2007","2007","USD","1509.8","","Donnée officielle"
"PP","Prix à la Production - Annuels","113","Kirghizistan","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2008","2008","USD","1728.6","","Donnée officielle"
"PP","Prix à la Production - Annuels","113","Kirghizistan","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2009","2009","USD","2677.3","","Donnée officielle"
"PP","Prix à la Production - Annuels","113","Kirghizistan","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2010","2010","USD","1972.4","","Donnée officielle"
"PP","Prix à la Production - Annuels","113","Kirghizistan","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2011","2011","USD","1956.2","","Donnée officielle"
"PP","Prix à la Production - Annuels","113","Kirghizistan","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2012","2012","USD","1961.6","","Donnée officielle"
"PP","Prix à la Production - Annuels","113","Kirghizistan","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2013","2013","USD","2453.7","","Donnée officielle"
"PP","Prix à la Production - Annuels","113","Kirghizistan","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2014","2014","USD","2146.3","","Donnée officielle"
"PP","Prix à la Production - Annuels","113","Kirghizistan","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2015","2015","USD","1807.2","","Donnée officielle"
"PP","Prix à la Production - Annuels","113","Kirghizistan","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2016","2016","USD","1917.1","","Donnée officielle"
"PP","Prix à la Production - Annuels","113","Kirghizistan","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2017","2017","USD","2007.7","","Donnée officielle"
"PP","Prix à la Production - Annuels","119","Lettonie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1992","1992","USD","767.7","","Donnée officielle"
"PP","Prix à la Production - Annuels","119","Lettonie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1993","1993","USD","1777.6","","Donnée officielle"
"PP","Prix à la Production - Annuels","119","Lettonie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1994","1994","USD","1665","","Donnée officielle"
"PP","Prix à la Production - Annuels","119","Lettonie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1995","1995","USD","1264.3","","Donnée officielle"
"PP","Prix à la Production - Annuels","119","Lettonie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1996","1996","USD","1300.1","","Donnée officielle"
"PP","Prix à la Production - Annuels","119","Lettonie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1997","1997","USD","1316.9","","Donnée officielle"
"PP","Prix à la Production - Annuels","119","Lettonie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1998","1998","USD","1166.4","","Donnée officielle"
"PP","Prix à la Production - Annuels","119","Lettonie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1999","1999","USD","1160.4","","Donnée officielle"
"PP","Prix à la Production - Annuels","119","Lettonie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2000","2000","USD","1147.6","","Donnée officielle"
"PP","Prix à la Production - Annuels","119","Lettonie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2001","2001","USD","1156.2","","Donnée officielle"
"PP","Prix à la Production - Annuels","119","Lettonie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2002","2002","USD","1174.4","","Donnée officielle"
"PP","Prix à la Production - Annuels","119","Lettonie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2003","2003","USD","864.4","","Donnée officielle"
"PP","Prix à la Production - Annuels","119","Lettonie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2004","2004","USD","918.1","","Donnée officielle"
"PP","Prix à la Production - Annuels","119","Lettonie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2005","2005","USD","1237.8","","Donnée officielle"
"PP","Prix à la Production - Annuels","119","Lettonie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2006","2006","USD","1306.2","","Donnée officielle"
"PP","Prix à la Production - Annuels","119","Lettonie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2007","2007","USD","1786.7","","Donnée officielle"
"PP","Prix à la Production - Annuels","119","Lettonie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2008","2008","USD","1971.7","","Donnée officielle"
"PP","Prix à la Production - Annuels","119","Lettonie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2009","2009","USD","1703.1","","Donnée officielle"
"PP","Prix à la Production - Annuels","119","Lettonie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2010","2010","USD","1449.7","","Donnée officielle"
"PP","Prix à la Production - Annuels","119","Lettonie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2011","2011","USD","1604.1","","Donnée officielle"
"PP","Prix à la Production - Annuels","119","Lettonie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2012","2012","USD","1494","","Donnée officielle"
"PP","Prix à la Production - Annuels","119","Lettonie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2013","2013","USD","1690.6","","Donnée officielle"
"PP","Prix à la Production - Annuels","119","Lettonie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2014","2014","USD","1738","","Donnée officielle"
"PP","Prix à la Production - Annuels","119","Lettonie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2015","2015","USD","1304.3","","Donnée officielle"
"PP","Prix à la Production - Annuels","119","Lettonie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2016","2016","USD","1315.2","","Donnée officielle"
"PP","Prix à la Production - Annuels","119","Lettonie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2017","2017","USD","1108.9","","Donnée officielle"
"PP","Prix à la Production - Annuels","154","Macédoine du Nord","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1992","1992","USD","1202.4","","Donnée officielle"
"PP","Prix à la Production - Annuels","154","Macédoine du Nord","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1993","1993","USD","778.3","F","Estimation FAO"
"PP","Prix à la Production - Annuels","154","Macédoine du Nord","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1994","1994","USD","947.5","F","Estimation FAO"
"PP","Prix à la Production - Annuels","154","Macédoine du Nord","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1995","1995","USD","1176.6","F","Estimation FAO"
"PP","Prix à la Production - Annuels","154","Macédoine du Nord","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1996","1996","USD","1045.1","F","Estimation FAO"
"PP","Prix à la Production - Annuels","154","Macédoine du Nord","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1997","1997","USD","849.9","","Donnée officielle"
"PP","Prix à la Production - Annuels","154","Macédoine du Nord","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1998","1998","USD","734.5","","Donnée officielle"
"PP","Prix à la Production - Annuels","154","Macédoine du Nord","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1999","1999","USD","316.3","","Donnée officielle"
"PP","Prix à la Production - Annuels","154","Macédoine du Nord","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2000","2000","USD","258","F","Estimation FAO"
"PP","Prix à la Production - Annuels","154","Macédoine du Nord","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2001","2001","USD","267.5","F","Estimation FAO"
"PP","Prix à la Production - Annuels","154","Macédoine du Nord","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2002","2002","USD","330.7","F","Estimation FAO"
"PP","Prix à la Production - Annuels","154","Macédoine du Nord","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2003","2003","USD","405.1","F","Estimation FAO"
"PP","Prix à la Production - Annuels","154","Macédoine du Nord","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2004","2004","USD","483.4","F","Estimation FAO"
"PP","Prix à la Production - Annuels","154","Macédoine du Nord","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2005","2005","USD","500.5","F","Estimation FAO"
"PP","Prix à la Production - Annuels","154","Macédoine du Nord","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2006","2006","USD","535.4","","Donnée officielle"
"PP","Prix à la Production - Annuels","154","Macédoine du Nord","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2007","2007","USD","809.1","","Donnée officielle"
"PP","Prix à la Production - Annuels","154","Macédoine du Nord","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2008","2008","USD","667.3","","Donnée officielle"
"PP","Prix à la Production - Annuels","154","Macédoine du Nord","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2009","2009","USD","269.4","","Donnée officielle"
"PP","Prix à la Production - Annuels","154","Macédoine du Nord","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2010","2010","USD","678.5","","Donnée officielle"
"PP","Prix à la Production - Annuels","154","Macédoine du Nord","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2011","2011","USD","619.4","","Donnée officielle"
"PP","Prix à la Production - Annuels","154","Macédoine du Nord","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2012","2012","USD","444.7","","Donnée officielle"
"PP","Prix à la Production - Annuels","154","Macédoine du Nord","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2013","2013","USD","778.8","","Donnée officielle"
"PP","Prix à la Production - Annuels","154","Macédoine du Nord","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2014","2014","USD","550.3","","Donnée officielle"
"PP","Prix à la Production - Annuels","154","Macédoine du Nord","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2015","2015","USD","546.8","","Donnée officielle"
"PP","Prix à la Production - Annuels","154","Macédoine du Nord","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2016","2016","USD","548.7","","Donnée officielle"
"PP","Prix à la Production - Annuels","154","Macédoine du Nord","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2017","2017","USD","720.1","","Donnée officielle"
"PP","Prix à la Production - Annuels","121","Liban","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1995","1995","USD","1507.3","","Donnée officielle"
"PP","Prix à la Production - Annuels","121","Liban","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1996","1996","USD","1571.8","","Donnée officielle"
"PP","Prix à la Production - Annuels","121","Liban","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1997","1997","USD","1461.6","","Donnée officielle"
"PP","Prix à la Production - Annuels","121","Liban","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1998","1998","USD","1479.4","","Donnée officielle"
"PP","Prix à la Production - Annuels","121","Liban","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1999","1999","USD","1486.2","","Donnée officielle"
"PP","Prix à la Production - Annuels","121","Liban","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2000","2000","USD","1238.5","","Donnée officielle"
"PP","Prix à la Production - Annuels","121","Liban","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2001","2001","USD","1234.5","","Donnée officielle"
"PP","Prix à la Production - Annuels","121","Liban","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2002","2002","USD","1086.6","","Donnée officielle"
"PP","Prix à la Production - Annuels","121","Liban","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2003","2003","USD","982.4","","Donnée officielle"
"PP","Prix à la Production - Annuels","121","Liban","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2004","2004","USD","1008.4","","Donnée officielle"
"PP","Prix à la Production - Annuels","121","Liban","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2005","2005","USD","962","","Donnée officielle"
"PP","Prix à la Production - Annuels","121","Liban","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2006","2006","USD","1104.2","","Donnée officielle"
"PP","Prix à la Production - Annuels","121","Liban","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2007","2007","USD","1272.2","","Donnée officielle"
"PP","Prix à la Production - Annuels","121","Liban","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2008","2008","USD","1319.6","F","Estimation FAO"
"PP","Prix à la Production - Annuels","121","Liban","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2009","2009","USD","1366.9","F","Estimation FAO"
"PP","Prix à la Production - Annuels","121","Liban","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2010","2010","USD","1414.3","","Donnée officielle"
"PP","Prix à la Production - Annuels","121","Liban","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2011","2011","USD","1445.4","","Donnée officielle"
"PP","Prix à la Production - Annuels","121","Liban","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2012","2012","USD","1754.6","","Donnée officielle"
"PP","Prix à la Production - Annuels","121","Liban","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2013","2013","USD","1839.5","","Donnée officielle"
"PP","Prix à la Production - Annuels","121","Liban","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2014","2014","USD","2012.6","","Donnée officielle"
"PP","Prix à la Production - Annuels","121","Liban","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2015","2015","USD","1373.1","","Donnée officielle"
"PP","Prix à la Production - Annuels","126","Lituanie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1992","1992","USD","287.2","F","Estimation FAO"
"PP","Prix à la Production - Annuels","126","Lituanie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1993","1993","USD","1673.3","","Donnée officielle"
"PP","Prix à la Production - Annuels","126","Lituanie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1994","1994","USD","1469.4","","Donnée officielle"
"PP","Prix à la Production - Annuels","126","Lituanie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1995","1995","USD","1115","","Donnée officielle"
"PP","Prix à la Production - Annuels","126","Lituanie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1996","1996","USD","1311.8","","Donnée officielle"
"PP","Prix à la Production - Annuels","126","Lituanie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1997","1997","USD","1383.8","","Donnée officielle"
"PP","Prix à la Production - Annuels","126","Lituanie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1998","1998","USD","1353.3","","Donnée officielle"
"PP","Prix à la Production - Annuels","126","Lituanie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1999","1999","USD","1148.8","","Donnée officielle"
"PP","Prix à la Production - Annuels","126","Lituanie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2000","2000","USD","1084.5","","Donnée officielle"
"PP","Prix à la Production - Annuels","126","Lituanie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2001","2001","USD","1126.3","","Donnée officielle"
"PP","Prix à la Production - Annuels","126","Lituanie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2002","2002","USD","1018.8","","Donnée officielle"
"PP","Prix à la Production - Annuels","126","Lituanie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2003","2003","USD","1104.3","","Donnée officielle"
"PP","Prix à la Production - Annuels","126","Lituanie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2004","2004","USD","1139","","Donnée officielle"
"PP","Prix à la Production - Annuels","126","Lituanie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2005","2005","USD","1282.6","","Donnée officielle"
"PP","Prix à la Production - Annuels","126","Lituanie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2006","2006","USD","970.6","","Donnée officielle"
"PP","Prix à la Production - Annuels","126","Lituanie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2007","2007","USD","1220.9","","Donnée officielle"
"PP","Prix à la Production - Annuels","126","Lituanie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2008","2008","USD","1432.4","","Donnée officielle"
"PP","Prix à la Production - Annuels","126","Lituanie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2009","2009","USD","1119.1","","Donnée officielle"
"PP","Prix à la Production - Annuels","126","Lituanie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2010","2010","USD","1072.5","","Donnée officielle"
"PP","Prix à la Production - Annuels","126","Lituanie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2011","2011","USD","1289.3","","Donnée officielle"
"PP","Prix à la Production - Annuels","126","Lituanie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2012","2012","USD","1215.9","","Donnée officielle"
"PP","Prix à la Production - Annuels","126","Lituanie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2013","2013","USD","1320.5","","Donnée officielle"
"PP","Prix à la Production - Annuels","126","Lituanie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2014","2014","USD","1212.9","","Donnée officielle"
"PP","Prix à la Production - Annuels","126","Lituanie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2015","2015","USD","1012.2","","Donnée officielle"
"PP","Prix à la Production - Annuels","126","Lituanie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2016","2016","USD","924.7","","Donnée officielle"
"PP","Prix à la Production - Annuels","126","Lituanie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2017","2017","USD","918.6","","Donnée officielle"
"PP","Prix à la Production - Annuels","256","Luxembourg","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2000","2000","USD","3150.9","","Donnée officielle"
"PP","Prix à la Production - Annuels","256","Luxembourg","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2001","2001","USD","3060.4","","Donnée officielle"
"PP","Prix à la Production - Annuels","256","Luxembourg","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2002","2002","USD","2428.1","","Donnée officielle"
"PP","Prix à la Production - Annuels","256","Luxembourg","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2003","2003","USD","2962.6","","Donnée officielle"
"PP","Prix à la Production - Annuels","256","Luxembourg","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2004","2004","USD","3259.4","","Donnée officielle"
"PP","Prix à la Production - Annuels","256","Luxembourg","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2005","2005","USD","5179.6","","Donnée officielle"
"PP","Prix à la Production - Annuels","256","Luxembourg","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2006","2006","USD","5445.7","","Donnée officielle"
"PP","Prix à la Production - Annuels","256","Luxembourg","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2007","2007","USD","6451.9","","Donnée officielle"
"PP","Prix à la Production - Annuels","256","Luxembourg","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2008","2008","USD","7053.1","","Donnée officielle"
"PP","Prix à la Production - Annuels","256","Luxembourg","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2009","2009","USD","4292.6","","Donnée officielle"
"PP","Prix à la Production - Annuels","256","Luxembourg","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2010","2010","USD","4092.5","","Donnée officielle"
"PP","Prix à la Production - Annuels","256","Luxembourg","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2011","2011","USD","4598.6","","Donnée officielle"
"PP","Prix à la Production - Annuels","256","Luxembourg","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2012","2012","USD","4818.2","","Donnée officielle"
"PP","Prix à la Production - Annuels","256","Luxembourg","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2013","2013","USD","5377.3","","Donnée officielle"
"PP","Prix à la Production - Annuels","256","Luxembourg","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2014","2014","USD","5403.8","","Donnée officielle"
"PP","Prix à la Production - Annuels","256","Luxembourg","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2015","2015","USD","4034.8","","Donnée officielle"
