OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,ZipCode,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEnergyUse(kBtu),Outlier,TotalGHGEmissions
233,2015,Nonresidential COS,Other,Armory Building (Mohai),98109,3,Lake Union,47.62759406,-122.3366092,1900,1.0,1.0,58000,0,58000,Museum,43000.0,,,,,,7338511.0,,221.62
234,2015,Nonresidential COS,Warehouse,Seattle City Light Roy Street Warehouse,98109,7,Magnolia / Queen Anne,47.62651741,-122.340841,1926,1.0,2.0,50292,0,50292,Non-Refrigerated Warehouse,42345.0,Residence Hall/Dormitory,5000.0,Office,4730.0,,715446.0,,4.99
235,2015,NonResidential,Hotel,Courtyard By Marriott - Seattle,98109,7,Magnolia / Queen Anne,47.62754003,-122.3405732,1998,1.0,7.0,207656,54341,153315,Hotel,141591.0,,,,,77.0,10735331.0,,314.26
237,2015,SPS-District K-12,K-12 School,Whittier Elementary (Sps-District),98117,6,Ballard,47.68367156,-122.3729249,1999,1.0,2.0,67235,0,67235,K-12 School,67235.0,,,,,85.0,2364351.0,,44.06
239,2015,SPS-District K-12,K-12 School,Gatewood Elementary School (Sps-District),98136,1,Southwest,47.54026729,-122.3884963,1991,1.0,3.0,58118,0,58118,K-12 School,59014.0,,,,,97.0,1362993.0,,17.86
241,2015,NonResidential,Hotel,Hotel Nexus - Northgate,98133,5,Northwest,47.70923419,-122.3323693,1968,1.0,4.0,64893,0,64893,Hotel,64893.0,,,,,73.0,6056481.0,,206.3
242,2015,SPS-District K-12,K-12 School,Olympic View (Sps-District),98115,5,North,47.69820046,-122.321085,1989,1.0,2.0,52792,0,52792,K-12 School,55480.0,,,,,98.0,1227290.0,,8.56
243,2015,SPS-District K-12,K-12 School,Van Asselt School (Sps-District),98108,2,Greater Duwamish,47.53836703,-122.2964274,1925,1.0,1.0,70762,0,70762,K-12 School,70762.0,,,,,95.0,2933003.0,,138.96
244,2015,NonResidential,Small- and Mid-Sized Office,Washington Park Building,98104,7,Downtown,47.601058,-122.335182,1900,1.0,3.0,56456,0,56456,Office,34416.0,Self-Storage Facility,7672.0,Restaurant,2470.0,83.0,1527917.0,,26.55
245,2015,NonResidential,Other,Centurylink Field-Stadium,98104,2,Greater Duwamish,47.59435403,-122.3301787,1999,1.0,6.0,1585960,327680,1258280,Other - Entertainment/Public Assembly,1585960.0,Parking,,,,,59991984.0,,834.11
247,2015,Nonresidential COS,Distribution Center,City Light - South Service Center Bldg A,98134,2,Greater Duwamish,47.57125847,-122.331498,1924,1.0,2.0,179161,0,179161,Distribution Center,117476.0,Office,37321.0,Other,25543.0,,9974370.0,,98.95
249,2015,NonResidential,Other,Safeco Field,98134,2,Greater Duwamish,47.59134229,-122.3319719,1999,1.0,3.0,1172127,0,1172127,Other - Entertainment/Public Assembly,1172127.0,,,,,,57514116.0,,1236.93
250,2015,NonResidential,Hotel,Silver Cloud Inn Seattle,98134,2,Greater Duwamish,47.59271999,-122.3336896,2005,1.0,9.0,168449,14567,153882,Hotel,135006.0,Parking,20600.0,Food Service,9216.0,61.0,13116256.0,,402.03
257,2015,NonResidential,Warehouse,Harbor Island Warehouse - King County,98134,1,Greater Duwamish,47.57463912,-122.3560342,1916,1.0,4.0,79600,0,79600,Non-Refrigerated Warehouse,79600.0,,,,,55.0,1786986.0,,12.46
260,2015,SPS-District K-12,K-12 School,Lincoln High (Sps-District),98103,4,Lake Union,47.66006599,-122.3393444,1997,1.0,4.0,241066,0,241066,,,,,,,74.0,7870351.0,,263.53
261,2015,Campus,Large Office,Boeing South Park Campus Report,98108,1,Greater Duwamish,47.52440204,-122.3115544,1980,16.0,2.0,334368,31874,302494,Office,260000.0,Laboratory,78404.0,Parking,,,52273792.0,,706.26
263,2015,NonResidential,Other,Thornton Cinema Building & Parking Garage,98125,5,North,47.7024765,-122.32480621,2008,1.0,6.0,419848,335109,84739,Parking,335109.0,Movie Theater,65000.0,Medical Office,13567.0,,9477865.0,,163.99
268,2015,NonResidential,Hospital,Swedish Medical Center Cherry Hill Campus,98122,3,Central,47.60710663,-122.3107827,1990,1.0,5.0,597519,0,597519,Hospital (General Medical & Surgical),601615.0,Parking,48607.0,,,45.0,137635696.0,,4725.43
273,2015,SPS-District K-12,K-12 School,Highland Park School (Sps-District),98106,1,Delridge,47.52560204,-122.3487068,1999,1.0,1.0,71714,0,71714,K-12 School,71714.0,,,,,89.0,2223321.0,,30.27
274,2015,NonResidential,Warehouse,Mini-Warehouse/Retail,98103,4,Lake Union,47.65094364,-122.3422377,1991,1.0,3.0,75397,8161,67236,Non-Refrigerated Warehouse,67236.0,Parking,8161.0,,,91.0,516216.0,,8.66
278,2015,NonResidential,Senior Care Community,Id Village Square 1,98134,2,Downtown,47.59626518,-122.3219466,1999,1.0,5.0,102796,12611,90185,Senior Care Community,55259.0,Medical Office,40091.0,K-12 School,3231.0,,10620628.0,,197.3
279,2015,SPS-District K-12,K-12 School,West Seattle High School (Sps-District),98116,1,Southwest,47.57662845,-122.3846578,2002,1.0,2.0,208981,0,208981,K-12 School,208981.0,,,,,84.0,7564604.0,,175.9
281,2015,NonResidential,K-12 School,University Hts Grade School,98105,4,Northeast,47.66549171,-122.3140067,1928,1.0,2.0,55653,0,55653,K-12 School,55500.0,,,,,84.0,2003474.0,,105.92
282,2015,NonResidential,Hotel,Hotel Deca,98105,4,Northeast,47.66156526,-122.3146098,1931,1.0,16.0,106860,0,106860,Hotel,106860.0,,,,,46.0,12087498.0,,467.18
283,2015,NonResidential,Small- and Mid-Sized Office,Lake City Center,98125,5,North,47.71892746,-122.2947589,1972,1.0,5.0,50759,0,50759,Office,47079.0,Restaurant,3680.0,,,63.0,3045139.0,,43.78
284,2015,NonResidential,Worship Facility,Univ Congregational Church,98105,4,Northeast,47.66176886,-122.3112037,1952,1.0,2.0,56772,0,56772,Worship Facility,56772.0,,,,,49.0,2349950.0,,80.79
285,2015,NonResidential,Worship Facility,University Presby Church,98105,4,Northeast,47.66262897,-122.3114754,1952,1.0,3.0,103000,0,103000,Worship Facility,103000.0,,,,,40.0,4864408.0,,144.53
286,2015,SPS-District K-12,K-12 School,Roosevelt High (Sps-District),98115,4,Northeast,47.67746117,-122.3130281,2006,1.0,3.0,269297,0,269297,K-12 School,269297.0,,,,,79.0,10281586.0,,192.09
287,2015,SPS-District K-12,K-12 School,Bryant Elementary (Sps-District),98115,4,Northeast,47.67115081,-122.2918182,2001,1.0,3.0,75174,0,75174,K-12 School,75174.0,,,,,80.0,2654755.0,,68.3
289,2015,SPS-District K-12,K-12 School,Frantz H Coe Elementary School (Sps-District),98119,7,Magnolia / Queen Anne,47.64090041,-122.3656176,2003,1.0,3.0,75214,0,75214,K-12 School,75214.0,,,,,87.0,2295845.0,,38.55
290,2015,SPS-District K-12,K-12 School,James Madison Jr High School (Sps-District),98116,1,Southwest,47.5724098,-122.3916721,2005,1.0,3.0,134918,0,134918,K-12 School,134918.0,,,,,92.0,3773040.0,,65.33
291,2015,SPS-District K-12,K-12 School,Thurgood Marshall (Sps-District),98144,3,Central,47.59101433,-122.2981281,1991,1.0,2.0,64414,0,64414,K-12 School,64714.0,,,,,63.0,2414679.0,,16.83
292,2015,SPS-District K-12,K-12 School,"Marshall, John (Sps-District)",98115,6,Northwest,47.67726399,-122.3223367,1927,1.0,3.0,92437,0,92437,K-12 School,92437.0,,,,,71.0,4986643.0,,218.12
293,2015,NonResidential,Other,Act Theater,98101,7,Downtown,47.61104202,-122.33238983,1914,1.0,7.0,128766,0,128766,Other - Entertainment/Public Assembly,109754.0,Other,12876.0,Office,6136.0,,6550618.0,,56.32
294,2015,NonResidential,Residence Hall,Ywca Women'S Residence,98101,7,Downtown,47.60775556,-122.3324724,1913,1.0,9.0,107572,0,107572,Residence Hall/Dormitory,63934.0,Office,27143.0,Retail Store,10568.0,71.0,5445025.0,,223.86
295,2015,NonResidential,Other,Centurylink: 3Rd Ave 3-D,98101,7,Downtown,47.60683648,-122.3346694,1955,1.0,15.0,230880,0,230880,Other,203000.0,,,,,,63668488.0,,443.86
300,2015,SPS-District K-12,K-12 School,Cleveland High School (Sps-District),98108,2,Greater Duwamish,47.55156934,-122.3138036,2007,1.0,3.0,204961,0,204961,K-12 School,204961.0,,,,,94.0,7971886.0,,202.07
302,2015,NonResidential,Other,Wa Army Nat'L Guard,98119,7,Magnolia / Queen Anne,47.63640533,-122.3791694,1973,1.0,1.0,76086,0,76086,Other,77810.0,,,,,,2903161.0,,80.75
313,2015,NonResidential,Medical Office,Elliott Park Building,98119,7,Magnolia / Queen Anne,47.61994816,-122.3606641,1927,1.0,5.0,190000,39000,151000,Medical Office,146741.0,Office,9805.0,,,7.0,19816686.0,,371.48
314,2015,NonResidential,Hotel,Edgewater Inn,98121,7,Downtown,47.61245737,-122.3521832,1961,1.0,4.0,122309,0,122309,,,,,,,13.0,24060332.0,,977.73
315,2015,Campus,Other,Port Of Seattle  Bell Harbor Complex  & Conference - Campus,98121,7,Downtown,47.61120625,-122.34849684,1995,4.0,3.0,215476,0,215476,Other,217088.0,,,,,,25377650.0,,659.56
316,2015,NonResidential,Hotel,Seattle Waterfront Marriott,98121,7,Downtown,47.61067514,-122.3465482,2003,1.0,8.0,254273,38800,215473,Hotel,277000.0,,,,,23.0,27787286.0,,798.63
317,2015,Nonresidential COS,Other,Seattle Aquarium,98101,7,Downtown,47.60725784,-122.34207153,1980,1.0,2.0,69400,0,69400,Other - Entertainment/Public Assembly,69400.0,,,,,,15671253.0,,305.15
318,2015,NonResidential,Other,Pier 54  Ivars Acres Of Clams,98104,7,Downtown,47.60411925,-122.3396021,1900,1.0,1.0,62900,0,62900,Other,42695.0,Restaurant,20525.0,Retail Store,3031.0,,6366808.0,,211.01
319,2015,NonResidential,Small- and Mid-Sized Office,Daily Journal Building,98104,7,Downtown,47.60272217,-122.33557892,1914,1.0,4.0,40000,0,40000,Office,33000.0,Retail Store,7000.0,,,98.0,1372706.0,,45.32
320,2015,NonResidential,Warehouse,Bmw Seattle - Service Center,98134,2,Greater Duwamish,47.59457628,-122.3244189,2008,1.0,4.0,203504,0,203504,Non-Refrigerated Warehouse,159372.0,Other - Services,44132.0,,,72.0,3780078.0,,26.35
322,2015,NonResidential,Large Office,Kiro Radio & Television,98121,7,Downtown,47.61744918,-122.35032532,1968,1.0,3.0,100734,26731,74003,,,,,,,34.0,10273140.0,,71.62
323,2015,NonResidential,Small- and Mid-Sized Office,Grange Office Plaza,98121,7,Downtown,47.61698381,-122.34958888,1981,1.0,4.0,79678,17570,62108,Office,62108.0,Parking,17570.0,,,59.0,4829951.0,,61.62
324,2015,NonResidential,Large Office,Fourth & Battery Building,98121,7,Downtown,47.61591919,-122.34571548,1978,1.0,12.0,234000,21790,212210,Office,175915.0,Laboratory,29865.0,Parking,23244.0,36.0,19176010.0,,145.67
325,2015,NonResidential,Retail Store,Westlake Mall Retail Portion,98101,7,Downtown,47.61171108,-122.33681575,1989,1.0,4.0,111077,0,111077,,,,,,,91.0,9898724.0,,69.01
327,2015,NonResidential,Retail Store,Nordstrom Downtown,98101,7,Downtown,47.6124792,-122.33586069,1925,1.0,10.0,693450,0,693450,Retail Store,361107.0,Office,332343.0,,,92.0,40433292.0,,392.65
328,2015,NonResidential,Large Office,Centurylink: Seattle Bell Plaza,98101,7,Downtown,47.61323929,-122.33440399,1976,1.0,33.0,791396,0,791396,Office,637099.0,Parking,132465.0,Other,33110.0,89.0,40451748.0,,282.01
329,2015,NonResidential,Large Office,1700 Seventh Building,98101,7,Downtown,47.61374903,-122.33507976,2000,1.0,23.0,747747,205076,542671,Office,542461.0,Parking,219045.0,Restaurant,9337.0,88.0,32141070.0,,374.82
330,2015,NonResidential,Small- and Mid-Sized Office,Lloyd Building,98101,7,Downtown,47.61378582,-122.33638554,1926,1.0,10.0,63409,7757,55652,Office,45260.0,Retail Store,6187.0,,,92.0,3137206.0,,152.04
331,2015,NonResidential,Large Office,Tower Bldg,98101,7,Downtown,47.61391297,-122.33581187,1930,1.0,17.0,204790,30000,174790,Office,142034.0,Other - Recreation,17070.0,Retail Store,14666.0,92.0,7546235.0,,94.89
332,2015,NonResidential,Small- and Mid-Sized Office,Times Square Building (The Vance Corporation),98101,7,Downtown,47.61232632,-122.33842968,1916,1.0,5.0,73399,0,73399,Office,51557.0,Retail Store,9976.0,,,63.0,3655453.0,,25.48
333,2015,NonResidential,Large Office,Plaza 600 Building,98101,7,Downtown,47.61419225,-122.33715661,1969,1.0,20.0,265851,32334,233517,Office,226454.0,Parking,29214.0,,,95.0,12943756.0,,509.69
334,2015,NonResidential,Large Office,West 8Th,98121,7,Downtown,47.61586761,-122.33737946,2009,1.0,25.0,758043,228668,529375,Office,582725.0,Parking,191082.0,,,96.0,24641772.0,,198.93
335,2015,NonResidential,Large Office,Denny Building,98121,7,Downtown,47.61673455,-122.34198091,1968,1.0,12.0,206000,0,206000,Office,161000.0,Parking,51250.0,,,88.0,9273278.0,,228.07
336,2015,NonResidential,Large Office,1918 Eighth Ave,98101,7,Downtown,47.61596574,-122.33609553,2009,1.0,36.0,824887,154972,669915,Office,743562.0,Parking,161119.0,,,97.0,38400928.0,,267.71
337,2015,NonResidential,Large Office,1800 9Th Avenue Building,98101,7,Downtown,47.61577337,-122.33379691,1990,1.0,16.0,480840,141600,339240,Office,311736.0,Parking,123356.0,Fitness Center/Health Club/Gym,18239.0,94.0,17653930.0,,128.87
338,2015,NonResidential,Other,Seattle Children'S Hospital  (Research Institute Bldg 1),98101,7,Downtown,47.61598206,-122.33448029,2004,1.0,11.0,299070,68432,230638,Other,250000.0,,,,,,61827040.0,,1894.2
339,2015,NonResidential,Small- and Mid-Sized Office,Broderick Building,98104,7,Downtown,47.60260831,-122.33300887,1900,1.0,7.0,89550,0,89550,Office,64712.0,Retail Store,10058.0,Social/Meeting Hall,7030.0,81.0,4112006.0,,50.6
340,2015,NonResidential,Small- and Mid-Sized Office,Pioneer Building,98104,7,Downtown,47.60188691,-122.33410075,1900,1.0,6.0,89355,0,89355,Office,82355.0,Retail Store,7000.0,,,55.0,4742636.0,,37.14
341,2015,NonResidential,Large Office,Dexter Horton Building,98104,7,Downtown,47.60349737,-122.33226722,1922,1.0,15.0,388934,0,388934,Office,388934.0,,,,,84.0,20309614.0,,208.81
342,2015,NonResidential,Large Office,Exchange Building,98104,7,Downtown,47.60402644,-122.33430506,1929,1.0,22.0,384302,0,384302,Office,348969.0,Convenience Store without Gas Station,4181.0,Food Service,1437.0,98.0,9861998.0,,68.75
343,2015,NonResidential,Large Office,Norton Building,98104,7,Downtown,47.60390362,-122.33424932,1958,1.0,17.0,378525,84600,293925,Office,236827.0,Parking,83311.0,Restaurant,14679.0,68.0,25476332.0,,862.64
345,2015,NonResidential,Large Office,999 Third Ave,98104,7,Downtown,47.60523404,-122.33465706,1983,1.0,47.0,1323055,0,1323055,Office,1011135.0,Parking,272682.0,Restaurant,37595.0,93.0,45074876.0,,321.72
346,2015,NonResidential,Large Office,1000 2Nd Avenue Building,98104,7,Downtown,47.60533104,-122.33503955,1986,1.0,41.0,589921,129432,460489,Office,485296.0,Parking,92787.0,Pre-school/Daycare,10290.0,82.0,26208138.0,,182.71
347,2015,NonResidential,Small- and Mid-Sized Office,Federal Reserve Building,98104,7,Downtown,47.60537505,-122.3356282,1950,1.0,6.0,91091,1392,89699,Office,89699.0,Parking,1392.0,,,,2373031.0,,58.99
348,2015,NonResidential,Large Office,1101 Second Ave Office Building,98101,7,Downtown,47.60571018,-122.33639455,1968,1.0,8.0,157941,62993,94948,Office,84838.0,Parking,15401.0,,,89.0,3157579.0,,22.01
350,2015,NonResidential,Large Office,Second And Spring Building,98101,7,Downtown,47.60601562,-122.33569636,1958,1.0,6.0,172842,25920,146922,Office,92310.0,Data Center,39336.0,Parking,25000.0,,41092076.0,High Outlier,358.88
351,2015,NonResidential,Large Office,1111 3Rd Ave Building,98101,7,Downtown,47.60619421,-122.33526667,1980,1.0,34.0,776762,162604,614158,Office,606050.0,Parking,154947.0,,,77.0,30135280.0,,216.66
353,2015,NonResidential,Large Office,Safeco Plaza / 1001 Fourth Avenue,98104,7,Downtown,47.60633748,-122.33369209,1969,1.0,49.0,1123435,368980,754455,Office,808980.0,Parking,232248.0,Other,30329.0,88.0,47148456.0,,704.76
354,2015,NonResidential,Large Office,Fourth & Madison ( Idx Tower),98104,7,Downtown,47.60566548,-122.33261347,2002,1.0,37.0,1052469,164420,888049,Office,763260.0,Parking,185581.0,Financial Office,103478.0,93.0,41655852.0,,290.4
355,2015,NonResidential,Large Office,901 Fifth Avenue,98104,7,Downtown,47.60605613,-122.33178821,1973,1.0,42.0,617684,171500,446184,,,,,,,79.0,37527176.0,,449.01
356,2015,NonResidential,Large Office,Central Building,98104,7,Downtown,47.60504384,-122.33274356,1907,1.0,8.0,201480,0,201480,Office,161762.0,Retail Store,29094.0,Non-Refrigerated Warehouse,10624.0,88.0,9734582.0,,180.89
358,2015,Nonresidential COS,Large Office,Seattle Justice Center,98104,3,Downtown,47.60403674,-122.32877322,2001,1.0,14.0,310490,0,310490,Office,269284.0,Other,28394.0,Data Center,600.0,,21781324.0,,381.89
359,2015,Nonresidential COS,Large Office,City Hall,98104,7,Downtown,47.60363382,-122.32999251,2003,1.0,8.0,199530,30660,168870,Office,160418.0,Parking,18590.0,Other,17480.0,70.0,13172813.0,,300.3
360,2015,NonResidential,Large Office,Chinook Bldg - King County,98104,7,Downtown,47.60213517,-122.32847035,2006,1.0,13.0,372242,52703,319539,Office,372242.0,,,,,98.0,15083332.0,,234.15
361,2015,NonResidential,Large Office,Yesler Building - King County,98104,7,Downtown,47.60185187,-122.32859693,1909,1.0,7.0,114395,8296,106099,Office,96582.0,,,,,98.0,3098638.0,,69.18
363,2015,NonResidential,Retail Store,University Book Store,98105,4,Northeast,47.6605111,-122.3128304,1978,1.0,2.0,89200,0,89200,Retail Store,89200.0,,,,,83.0,6289567.0,,73.39
366,2015,NonResidential,Small- and Mid-Sized Office,University District Building,98105,4,Northeast,47.66095645,-122.3162654,1961,1.0,5.0,99005,0,99005,,,,,,,63.0,5814165.0,,177.92
367,2015,NonResidential,Large Office,4311 11Th Avenue Ne,98105,4,Northeast,47.66044059,-122.3169435,2002,1.0,6.0,135051,44248,90803,Office,95943.0,Parking,42500.0,,,92.0,4025787.0,,28.07
368,2015,NonResidential,Large Office,4300 Roosevelt,98105,4,Northeast,47.66053047,-122.3174071,2002,1.0,5.0,220649,82720,137929,Office,145754.0,Parking,90000.0,,,93.0,6299357.0,,43.92
369,2015,NonResidential,Self-Storage Facility,Seattle Vault Self Storage,98101,7,Downtown,47.61564776,-122.33229386,1964,1.0,5.0,93660,0,93660,Self-Storage Facility,93660.0,,,,,,836348.0,,5.83
370,2015,NonResidential,Large Office,Metropolitan Park I  (West) Office Bldg,98101,7,Downtown,47.61647081,-122.330698,1980,1.0,18.0,413715,64660,349055,Office,348270.0,Parking,69634.0,,,82.0,23179128.0,,166.68
371,2015,NonResidential,Large Office,Metropolitan Park North Building,98101,7,Downtown,47.61788951,-122.33127667,2000,1.0,11.0,381381,195621,185760,Office,164192.0,Fitness Center/Health Club/Gym,37782.0,,,85.0,9796649.0,,73.67
372,2015,NonResidential,Large Office,Metropolitan Park East,98101,7,Downtown,47.6166018,-122.32990312,1988,1.0,20.0,497513,118744,378769,Office,367623.0,Parking,114510.0,,,73.0,25909504.0,,189.56
373,2015,NonResidential,Large Office,Fourth & Blanchard Building,98121,7,Downtown,47.61420011,-122.34223589,1979,1.0,24.0,543876,116721,427155,Office,432841.0,Parking,98503.0,,,76.0,25840362.0,,180.14
374,2015,NonResidential,Mixed Use Property,Dendreon,98121,7,Downtown,47.61799869,-122.35459499,1980,1.0,4.0,104197,38700,65497,Laboratory,42389.0,Parking,38700.0,Office,28258.0,,7004126.0,,76.13
375,2015,NonResidential,Large Office,Third And Broad Bldg,98121,7,Downtown,47.61836011,-122.35263651,1982,1.0,6.0,396626,124216,272410,Office,283267.0,Parking,113359.0,,,66.0,20630168.0,,143.82
376,2015,NonResidential,Large Office,5Th & Bell Building,98121,7,Downtown,47.61605453,-122.34371185,2002,1.0,6.0,287471,83591,203880,,,,,,,80.0,13010612.0,,129.21
377,2015,NonResidential,Large Office,Sixth & Wall Building (Former Group Health),98121,7,Downtown,47.61778529,-122.34439698,1947,1.0,3.0,192630,48512,144118,Office,141366.0,Parking,48199.0,,,,5240296.0,,36.83
379,2015,NonResidential,Large Office,3101 Western (Formerly Airborne Bldg),98121,7,Downtown,47.61797602,-122.35649532,1984,1.0,8.0,253103,61986,191117,Office,163754.0,Parking,65117.0,Other,21782.0,17.0,22388122.0,,156.08
381,2015,NonResidential,Supermarket/Grocery Store,Quality Food Center (Qfc) (Old Art'S Shopping Cent,98177,6,Northwest,47.70184827,-122.36437781,1956,1.0,1.0,60880,0,60880,Supermarket/Grocery Store,61666.0,,,,,60.0,13320624.0,,328.38
382,2015,NonResidential,Small- and Mid-Sized Office,Collins Building,98104,7,Downtown,47.60227966,-122.33202362,1900,1.0,5.0,50176,0,50176,Office,29070.0,Other,8329.0,Restaurant,4253.0,,3033340.0,,21.15
383,2015,NonResidential,Large Office,Smith Tower,98104,7,Downtown,47.60188155,-122.33206429,1912,1.0,42.0,304346,0,304346,Office,277397.0,Retail Store,8429.0,Other - Restaurant/Bar,7518.0,82.0,19609472.0,,597.76
384,2015,NonResidential,Warehouse,Bunge Foods,98108,2,Greater Duwamish,47.54032619,-122.33015747,1977,1.0,1.0,128800,0,128800,Non-Refrigerated Warehouse,119200.0,Other,9600.0,,,97.0,1869575.0,,82.43
385,2015,NonResidential,Large Office,Skinner Bldg,98101,7,Downtown,47.60831575,-122.33544853,1927,1.0,8.0,321945,0,321945,Office,166919.0,Performing Arts,39355.0,Retail Store,19787.0,79.0,12745839.0,,266.18
386,2015,NonResidential,Large Office,Ibm Building,98101,7,Downtown,47.60831575,-122.33544853,1964,1.0,22.0,336330,0,336330,Office,256299.0,Parking,66430.0,Other - Restaurant/Bar,7438.0,75.0,19854012.0,,579.99
